5.3422932995383521e-01 1.4361236183881994e+02
5.4042164207059151e-01 1.4009103875960309e+02
5.4668572997201803e-01 1.3664113541198458e+02
5.5302242561929005e-01 1.3326881886225334e+02
5.5943257061693774e-01 1.2998013701938774e+02
5.6591701632462421e-01 1.2678041712740395e+02
5.7247662397021781e-01 1.2367204135475727e+02
5.7911226476417588e-01 1.2064663021516293e+02
5.8582482001525360e-01 1.1769348645298382e+02
5.9261518124755530e-01 1.1480279882864038e+02
5.9948425031894093e-01 1.1196716918243237e+02
6.0643293954080613e-01 1.0918821139606743e+02
6.1346217179925056e-01 1.0647008111684754e+02
6.2057288067765004e-01 1.0381644531194340e+02
6.2776601058064996e-01 1.0123032140535506e+02
6.3504251685959623e-01 9.8710862542112253e+01
6.4240336593941905e-01 9.6254173441006131e+01
6.4984953544698887e-01 9.3856515520524738e+01
6.5738201434095855e-01 9.1514405900996479e+01
6.6500180304311185e-01 8.9224842001529822e+01
6.7270991357123366e-01 8.6986876792750877e+01
6.8050736967352066e-01 8.4800433740693549e+01
6.8839520696454959e-01 8.2665363379798023e+01
6.9637447306282219e-01 8.0581442896121089e+01
7.0444622772990373e-01 7.8548365885230808e+01
7.1261154301117458e-01 7.6565269028338847e+01
7.2087150337821360e-01 7.4630701870505064e+01
7.2922720587283130e-01 7.2743233971154680e+01
7.3767976025277304e-01 7.0901489651520848e+01
7.4623028913911083e-01 6.9104145683706449e+01
7.5487992816534311e-01 6.7349929681292537e+01
7.6362982612822417e-01 6.5637713948666018e+01
7.7248114514034005e-01 6.3966605416361801e+01
7.8143506078445424e-01 6.2335750137775449e+01
7.9049276226964205e-01 6.0744306228054121e+01
7.9965545258923465e-01 5.9191443933255108e+01
8.0892434868059382e-01 5.7676345686642279e+01
8.1830068158673896e-01 5.6198206152634498e+01
